identifierHash,type,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,seniorityAsMonths,seniorityAsYears,countryCode
7761531254401167652,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,it
-5413264079535036191,user,Allemagne,de,3,8,11,0,0,0.0,7,1,F,2,mrs,True,False,True,True,26,3203,106.77,8.9,de
6908494636549282977,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb
7999547171582707115,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
-8152442294323151748,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
-6187909668710796008,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
-8148470696093428092,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,es
202332923722788247,user,Allemagne,de,3,8,1,0,0,0.0,0,0,M,1,mr,True,False,True,True,706,3203,106.77,8.9,de
-4540752106553437864,user,Allemagne,en,3,8,2,0,0,0.0,1,0,F,2,mrs,False,False,False,True,36,3203,106.77,8.9,de
-6290919131942392296,user,Suède,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,599,3203,106.77,8.9,se
-7130813889562015989,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,707,3203,106.77,8.9,gb
5685651976028205235,user,Émirats arabes unis,en,8,11,755,0,0,0.0,81,12,F,2,mrs,True,True,False,True,92,3203,106.77,8.9,ae
1000175820401707233,user,Etats-Unis,en,4,9,2,0,0,0.0,16,0,F,2,mrs,True,False,True,True,267,3203,106.77,8.9,us
-4528389693487886967,user,Allemagne,de,5,8,1,0,0,0.0,1,1,F,2,mrs,True,False,True,True,212,3203,106.77,8.9,de
632809195171719146,user,France,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,55,3203,106.77,8.9,fr
-634025701785906092,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,336,3203,106.77,8.9,fr
7230019371961998508,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,fr
1192787697473940470,user,Finlande,en,8,9,1,0,0,0.0,1,0,F,2,mrs,False,False,False,True,88,3203,106.77,8.9,fi
-3820906610765898803,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,599,3203,106.77,8.9,us
3157986839350555319,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,707,3203,106.77,8.9,fr
9162927213700323511,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,641,3203,106.77,8.9,fr
-3266619097532170613,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
-4697651278712702982,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,fr
6045446598199000565,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,631,3203,106.77,8.9,fr
-2247610709071252565,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
-8594261558397244485,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
3014790035522836345,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,598,3203,106.77,8.9,us
-1278646521706502442,user,Royaume-Uni,en,3,8,0,0,0,0.0,6,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb
-1622107977537456636,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,es
-7677576415605557650,user,Autriche,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,at
-221573904581041577,user,France,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
-815320275264675054,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,439,3203,106.77,8.9,fr
-5359787947985034273,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,661,3203,106.77,8.9,de
-4214398971888197281,user,Afrique du Sud,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,143,3203,106.77,8.9,za
2658607961292217852,user,France,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,612,3203,106.77,8.9,fr
5129629920219496988,user,Allemagne,de,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,202,3203,106.77,8.9,de
3835081616216157558,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,609,3203,106.77,8.9,fr
-312135732852246724,user,Canada,en,10,11,19,0,0,0.0,105,2,F,2,mrs,False,False,False,True,55,3203,106.77,8.9,ca
-5365434360801409471,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,True,False,True,707,3203,106.77,8.9,fr
2434049131684013041,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,us
-4801316844106247878,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,fr
-2802121564343865938,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,fr
-6792203428260288,user,Hong Kong,en,6,18,288,4,0,0.0,6,2,F,3,miss,False,False,False,False,11,3203,106.77,8.9,hk
2006138101341600787,user,Royaume-Uni,en,3,8,1,0,0,0.0,8,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb
-1276917941679207042,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,707,3203,106.77,8.9,es
-6968390166457622164,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,us
-1147179868579204514,user,Royaume-Uni,en,24,8,1,3,3,100.0,1,0,M,1,mr,True,False,True,False,424,3203,106.77,8.9,gb
4611371299404251806,user,Danemark,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,439,3203,106.77,8.9,dk
2400045141570950654,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,707,3203,106.77,8.9,it
-4762359522736026612,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,True,False,True,707,3203,106.77,8.9,fr
-6689831235342635661,user,France,fr,7,8,1,0,3,100.0,0,0,M,1,mr,True,False,True,True,407,3203,106.77,8.9,fr
-873087042374731803,user,Hong Kong,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,649,3203,106.77,8.9,hk
25483273075570718,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
1664738564445701776,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,576,3203,106.77,8.9,fr
9181488580255529258,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb
-4403020131181750194,user,Italie,es,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,it
888418665220824492,user,Etats-Unis,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,us
1108019543572111188,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,649,3203,106.77,8.9,fr
-3680260258651272218,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,True,False,True,706,3203,106.77,8.9,fr
-5789525655607375841,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
-8102261346726252571,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
-5167046905208861915,user,Etats-Unis,de,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,494,3203,106.77,8.9,us
3764394903835721444,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
-7980062374486919737,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,633,3203,106.77,8.9,fr
5456444023347620537,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,3203,106.77,8.9,us
382336031976317693,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
-918428126190462415,user,Italie,it,3,8,3,0,0,0.0,0,0,F,2,mrs,True,False,True,False,118,3203,106.77,8.9,it
6204250435755225098,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
-2591897669004771561,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,es
-8791699073779795147,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
6466024768975099095,user,France,fr,3,8,146,0,0,0.0,34,0,F,2,mrs,True,True,False,True,322,3203,106.77,8.9,fr
-3424140966319390610,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,272,3203,106.77,8.9,fr
-7146184321708912131,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
-1162396112231302997,user,France,fr,7,8,14,0,9,88.0,0,1,M,1,mr,True,False,True,True,25,3203,106.77,8.9,fr
6318976905821526186,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,it
-4503727152090738074,user,Espagne,fr,5,10,6,0,0,0.0,6,1,F,2,mrs,False,False,False,True,609,3203,106.77,8.9,es
-4476636017694657302,user,Espagne,es,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,es
-5475564343352087158,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
-5190141864122778461,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,de
-2924675059173921630,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb
3299884875804517295,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,349,3203,106.77,8.9,it
-1323313885411034675,user,Pays-Bas,en,3,9,3,0,0,0.0,0,0,F,2,mrs,True,False,True,True,401,3203,106.77,8.9,nl
6572702944759474688,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,False,580,3203,106.77,8.9,fr
-6310808763200190276,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
542504734032815996,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
7327008601552125383,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,607,3203,106.77,8.9,us
1426703416623267555,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
7891340039388703396,user,Lituanie,en,3,8,3,0,0,0.0,3,0,F,2,mrs,False,False,False,True,300,3203,106.77,8.9,lt
6624543230562337722,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,fr
-4722440164443459965,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,194,3203,106.77,8.9,it
-871784680499791660,user,Italie,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,702,3203,106.77,8.9,it
-4135455888910152751,user,Pays-Bas,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,707,3203,106.77,8.9,nl
2436823802473851034,user,France,fr,23,8,6,0,0,0.0,0,1,F,2,mrs,False,False,False,False,14,3203,106.77,8.9,fr
-801554553227662263,user,Finlande,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,707,3203,106.77,8.9,fi
-3351812669001449720,user,Pays-Bas,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,nl
-615467675307270969,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,651,3203,106.77,8.9,de
-6872835284274158374,user,Belgique,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,be
-2005392683645204083,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
-2511349309859728289,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
1398552266793248570,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
9063356980047061509,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,370,3203,106.77,8.9,fr
2374122243901877478,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
-3843049688139292567,user,Italie,it,3,8,13,0,0,0.0,0,0,F,2,mrs,True,False,True,True,705,3203,106.77,8.9,it
1066303548798791353,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
-484905127196928955,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb
7948352215973868088,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,de
2356403814076120102,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,it
-2988470608403250818,user,Pays-Bas,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,nl
8264862595136175833,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,es
-8766193847524693209,user,Chypre,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,cy
422823456450304775,user,Belgique,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,707,3203,106.77,8.9,be
5739445770540817897,user,Suède,en,11,15,18,0,0,0.0,2,0,F,2,mrs,False,False,False,True,446,3203,106.77,8.9,se
-8302518326358923305,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
-6804038939786009505,user,France,fr,4,9,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,36,3203,106.77,8.9,fr
-358369479503726284,user,Danemark,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,dk
-6457287755481530881,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
4738693968812567959,user,Belgique,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,be
1027107510259459778,user,Pays-Bas,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,707,3203,106.77,8.9,nl
-4630602061888559640,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,706,3203,106.77,8.9,it
1965560946606727449,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,gb
6096791892582088231,user,Pays-Bas,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,532,3203,106.77,8.9,nl
-7454642479154103013,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
533949731205526161,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,684,3203,106.77,8.9,fr
6796388163625704272,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,707,3203,106.77,8.9,it
-8464020040791822939,user,Autriche,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,at
2319718634250528685,user,Royaume-Uni,en,3,9,55,0,0,0.0,66,1,M,1,mr,False,False,False,True,206,3203,106.77,8.9,gb
-7801588398945863599,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
3699230722511572224,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb
-2539788170976966055,user,Belgique,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,586,3203,106.77,8.9,be
-2775383595292832786,user,Finlande,en,5,9,1,0,0,0.0,1,0,F,2,mrs,False,False,False,False,428,3203,106.77,8.9,fi
7166343085810213387,user,Belgique,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,be
-4211453012203327332,user,Pays-Bas,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,707,3203,106.77,8.9,nl
7147249306021694545,user,Allemagne,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,545,3203,106.77,8.9,de
-1832540737822161225,user,Italie,es,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,707,3203,106.77,8.9,it
7657221873044431497,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,de
-668686147510710744,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,557,3203,106.77,8.9,gb
-1223168016687615144,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
3104382294256517967,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
615630584825137052,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,705,3203,106.77,8.9,fr
-7859052432530372986,user,Italie,it,43,8,5,1,4,0.0,0,0,F,2,mrs,True,False,True,False,448,3203,106.77,8.9,it
-88899611207839532,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
8219039476399210439,user,Belgique,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,False,707,3203,106.77,8.9,be
-6823537282216921658,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,fr
8672864931027424077,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,de
1994843150181132299,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3203,106.77,8.9,us
6479490386932974159,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,33,3203,106.77,8.9,gb
-7810300309244632800,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,706,3203,106.77,8.9,fr
6529527736982273231,user,France,fr,3,8,0,0,0,0.0,11,0,F,2,mrs,False,False,False,True,92,3203,106.77,8.9,fr
-3330018374005458148,user,Allemagne,en,3,8,2,0,0,0.0,0,0,M,1,mr,True,False,True,True,34,3203,106.77,8.9,de
-3199453890267022883,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,570,3203,106.77,8.9,us
-3292891333844132652,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb
305286930929178839,user,Autriche,de,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,400,3203,106.77,8.9,at
3778119569947503383,user,Pays-Bas,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,nl
4644743599149881533,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
6054204350434987270,user,France,fr,3,8,12,0,0,0.0,0,0,F,2,mrs,False,False,False,True,14,3203,106.77,8.9,fr
6039214899918138373,user,Japon,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,jp
-4171899538589865,user,Suède,en,4,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,563,3203,106.77,8.9,se
3610812762679865218,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,627,3203,106.77,8.9,fr
8069863871649275313,user,Danemark,en,3,8,13,0,0,0.0,0,0,F,2,mrs,False,False,False,True,49,3203,106.77,8.9,dk
8836584600310379367,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
-4652981990926611412,user,Colombie,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,co
-7818297297428627855,user,Roumanie,en,3,8,5,0,0,0.0,0,0,M,1,mr,True,False,True,True,447,3203,106.77,8.9,ro
-1803390011037048474,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,618,3203,106.77,8.9,gb
1284047079980681823,user,Suède,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,707,3203,106.77,8.9,se
-621620814027913721,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,707,3203,106.77,8.9,gb
-1105512875877968941,user,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,fr
-2722446050224178331,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,707,3203,106.77,8.9,it
-5051262539300472339,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,es
-7500939712852729169,user,France,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
8600044191013812597,user,France,fr,3,12,17,0,0,0.0,1,0,F,2,mrs,True,False,True,True,295,3203,106.77,8.9,fr
6271957243635587248,user,Italie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,689,3203,106.77,8.9,it
2999971568520070609,user,Espagne,es,6,8,3,0,0,0.0,1,1,F,2,mrs,False,False,False,True,706,3203,106.77,8.9,es
3114805907035603531,user,France,fr,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,706,3203,106.77,8.9,fr
4040015612866626273,user,Hong Kong,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,hk
4981091369763905023,user,Etats-Unis,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,614,3203,106.77,8.9,us
5215380135361038964,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,692,3203,106.77,8.9,gb
2362732826189556154,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,us
-339495992714558622,user,Russie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,ru
-8055402328040372003,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,694,3203,106.77,8.9,gb
16649142301682082,user,France,fr,3,5,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,24,3203,106.77,8.9,fr
-1751265945479262807,user,Belgique,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,be
-5387897116313267684,user,Etats-Unis,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,374,3203,106.77,8.9,us
3704016899698498722,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,219,3203,106.77,8.9,fr
-5890771300867300571,user,Espagne,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,498,3203,106.77,8.9,es
-3546483144527579594,user,Etats-Unis,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,707,3203,106.77,8.9,us
2034960299717508114,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb
-7407109706653372113,user,Roumanie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,612,3203,106.77,8.9,ro
-655160050070289977,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
65081956649937116,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb
3768060539054250089,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
-5721430451884685219,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
-3701306707891130343,user,Espagne,es,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,381,3203,106.77,8.9,es
-1098621463651461053,user,France,fr,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
4839465099093491246,user,Royaume-Uni,en,4,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,463,3203,106.77,8.9,gb
3507946469325134868,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,55,3203,106.77,8.9,it
-860305784640673484,user,France,fr,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
4871203436815220293,user,Italie,it,4,8,1,0,0,0.0,3,0,F,2,mrs,False,False,False,True,645,3203,106.77,8.9,it
-1195633994980838214,user,France,fr,4,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,684,3203,106.77,8.9,fr
3020927799977128914,user,France,fr,4,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,707,3203,106.77,8.9,fr
-4745583174507714139,user,Etats-Unis,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,569,3203,106.77,8.9,us
-326071255415365177,user,Italie,it,4,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,False,707,3203,106.77,8.9,it
1079244037308580317,user,Royaume-Uni,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb
-4563013127504995292,user,Espagne,es,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,es
-3479363664332855972,user,Etats-Unis,en,7,10,2,0,0,0.0,2,1,F,2,mrs,True,False,True,True,250,3203,106.77,8.9,us
1047857551010119178,user,France,fr,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
-4775782126025428989,user,France,fr,4,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,680,3203,106.77,8.9,fr
